0.24,0.22449,0.22621,0.23155,0.24122,0.2566,0.28028,0.31724,0.3773,0.47779,0.6153,0.73424,1.1581,0.91867,0.91246,0.82999,0.9969,0.78789,0.46877,0.37339,0.4408,1.1579,0.35198,0.20525,0.22564,0.35996,0.45736,0.40626,0.19855,0.17325,0.18778,0.46957,0.59227,0.36323,0.31457,0.33708,0.507,0.50759,0.18783,0.14762,0.14609,0.15792,0.65637,0.2994,0.23977,0.23729,0.2977,0.84304,0.20615,0.1698,0.16707,0.186,0.59649,0.25467,0.21716,0.21472,0.2335,0.61559,0.16608,0.14735,0.15206,0.15245,0.26824,0.26812,0.19219,0.18449,0.18483,0.24127,0.25988,0.19902,0.20019,0.21304,0.27687,0.29128,0.13616,0.13652,0.13229,0.15724,0.39946,0.21057,0.19364,0.18641,0.18739,0.58457,0.20726,0.20052,0.20431,0.22973,0.72862,0.174,0.16773,0.1701,0.1759,0.66534,0.18859,0.18086,0.18083,0.18527,0.38274,0.20643,0.18111,0.1826,0.19023,0.3202,0.18691,0.16552,0.16609,0.16532,0.20432,0.28879,0.19179,0.18555,0.18596,0.23848,0.27034,0.17863,0.17775,0.17892,0.19127,0.43317,0.18469,0.18043,0.18114,0.19031,0.52792,0.18133,0.17772,0.17793,0.18264,1.3969
0.37,0.22811,0.22913,0.23231,0.23796,0.24675,0.25988,0.27963,0.32713,0.43181,0.63942,1.1362,0.98758,0.89619,0.80987,0.70952,0.67093,0.78209,1.0718,0.93898,0.97194,0.65878,0.73079,0.61799,0.39682,0.40077,0.67431,0.43253,0.81872,0.46642,0.48,0.89215,0.67429,0.46416,0.38183,0.42,0.64302,1.3617,0.3362,0.24824,0.22761,0.29568,0.73373,0.31721,0.26554,0.25806,0.28169,0.69363,0.3763,0.25574,0.2185,0.19017,0.89641,0.35002,0.29873,0.2936,0.33116,0.81364,0.19028,0.20357,0.23002,0.29162,0.71959,0.67151,0.33057,0.30587,0.35072,0.78298,0.40367,0.26144,0.22738,0.22531,0.27213,0.42582,0.23423,0.2235,0.22393,0.29582,0.6045,0.27806,0.2533,0.26235,0.34739,1.1321,0.28254,0.22463,0.22457,0.2589,0.88493,0.21725,0.20762,0.20849,0.21347,0.5165,0.27288,0.20926,0.20581,0.21389,0.54719,0.30205,0.24162,0.2332,0.23868,0.3568,0.27342,0.22394,0.2234,0.23205,0.3648,0.25133,0.19939,0.20124,0.20235,0.2492,0.43779,0.26309,0.24471,0.25367,0.31606,0.47205,0.21278,0.20832,0.2074,0.2126,0.95933,0.23811,0.21938,0.214,0.21031,1.1332
0.17,0.44298,0.44392,0.44684,0.45209,0.4604,0.47317,0.49335,0.52844,0.6207,0.69277,0.80736,1.1155,0.73283,0.85497,1.4826,1.0228,0.59575,0.48281,0.44357,0.43898,0.90677,0.34708,0.37849,0.38247,0.40207,0.70677,0.59991,0.42943,0.40504,0.39984,0.47657,0.71645,0.54115,0.51455,0.52245,0.58311,0.60587,0.38599,0.3948,0.41017,0.44524,1.1455,0.40405,0.40269,0.40806,0.41535,1.1547,0.42832,0.41618,0.41166,0.40764,0.7614,0.46949,0.44164,0.43637,0.44068,0.69827,0.42623,0.4246,0.42499,0.42958,0.61291,0.51826,0.45101,0.4501,0.4651,0.54012,0.51916,0.41974,0.41968,0.42567,0.443,0.7094,0.39025,0.39349,0.39382,0.4538,0.73104,0.43596,0.42588,0.42254,0.42686,0.87862,0.45215,0.43709,0.43501,0.44371,1.1555,0.44335,0.43399,0.4358,0.44972,0.86973,0.43407,0.42428,0.42722,0.43858,0.6431,0.45244,0.41289,0.41425,0.41698,0.59169,0.48051,0.41164,0.40856,0.40388,0.50015,0.49666,0.44118,0.43454,0.4372,0.47227,0.58436,0.44439,0.43632,0.43944,0.46494,0.71291,0.42745,0.42543,0.42926,0.44481,0.93457,0.41538,0.41519,0.41722,0.42446,1.2602
0.1,0.1275,0.12845,0.13139,0.14208,0.16178,0.19197,0.23877,0.31373,0.45507,0.66731,0.93807,1.1294,1.1684,1.1173,1.0503,1.0948,0.91588,0.5558,0.70285,0.98931,0.6488,0.87489,0.46332,0.33732,0.33165,0.55236,0.34189,0.36772,0.31613,0.369,0.73365,0.66998,0.2552,0.19288,0.1875,0.28196,0.63861,0.45808,0.35281,0.37682,0.59698,0.65686,0.64948,0.35552,0.31911,0.41672,0.98218,0.25022,0.16498,0.1569,0.1796,0.48749,0.30704,0.19882,0.19649,0.24055,0.5788,0.51371,0.24229,0.20858,0.22089,0.41009,0.26232,0.1556,0.14134,0.16447,0.36127,0.34748,0.19202,0.16711,0.16822,0.26992,0.35637,0.16526,0.14391,0.14734,0.20713,0.82562,0.21392,0.18418,0.18879,0.25314,1.0459,0.21899,0.17718,0.18081,0.25265,1.1147,0.2291,0.17494,0.1671,0.18296,0.60599,0.18461,0.15421,0.15636,0.1816,0.524,0.16822,0.12899,0.12446,0.12913,0.25107,0.30765,0.18719,0.16813,0.17754,0.28831,0.28679,0.17889,0.16564,0.17234,0.22025,0.23255,0.14486,0.14044,0.14997,0.20104,0.41116,0.13581,0.12649,0.12828,0.14928,0.83385,0.19901,0.16978,0.16537,0.18498,0.99736
0.26,0.38572,0.3871,0.39137,0.39891,0.41045,0.42733,0.45206,0.4902,0.58386,0.90232,1.4459,1.5408,1.3296,1.2846,1.1743,1.1923,0.86015,0.60872,0.50878,0.56458,0.95449,0.48609,0.26662,0.25009,0.28141,0.8416,0.63784,0.41373,0.40754,0.48196,0.73859,0.63604,0.32973,0.29943,0.30801,0.42849,0.74825,0.77349,0.52241,0.51261,0.76659,0.89501,0.33297,0.30426,0.29651,0.31261,1.1841,0.38692,0.36201,0.36182,0.41239,0.73718,0.38489,0.23263,0.22823,0.25488,0.75745,0.29566,0.27078,0.27106,0.27986,0.40798,0.34443,0.25215,0.25318,0.25175,0.39609,0.40545,0.30988,0.30832,0.33168,0.4825,0.49793,0.30307,0.29244,0.29786,0.33547,0.80158,0.32645,0.30861,0.31176,0.35817,0.85353,0.2854,0.27062,0.26555,0.28061,1.3078,0.3098,0.2949,0.29698,0.31568,0.61937,0.28946,0.2476,0.24942,0.24775,0.6512,0.28003,0.27135,0.2719,0.27844,0.39439,0.33238,0.25743,0.25733,0.25664,0.37534,0.35926,0.26734,0.27018,0.28033,0.36342,0.42987,0.29017,0.28221,0.2847,0.30564,0.69174,0.2585,0.26397,0.26817,0.2897,0.73555,0.2873,0.27443,0.27218,0.27791,1.6156
0.36,0.27622,0.2774,0.28102,0.28726,0.29628,0.30767,0.31861,0.34287,0.4454,0.61773,0.80017,0.77759,0.80501,0.88351,0.96082,0.86844,1.0454,1.21,1.0361,1.1551,1.0259,0.71135,0.37931,0.34325,0.36334,0.55794,0.45865,0.32602,0.2739,0.26823,0.28807,0.61623,0.31271,0.25367,0.25449,0.35919,0.99488,0.24145,0.20659,0.21974,0.32788,0.74005,0.29526,0.23813,0.23296,0.26515,0.86527,0.26161,0.20985,0.21539,0.27924,1.1126,0.31128,0.26668,0.26816,0.30671,0.64747,0.27446,0.20041,0.20077,0.22706,0.41486,0.27788,0.19602,0.1885,0.19046,0.32196,0.34587,0.24161,0.22664,0.2281,0.26123,0.34674,0.1598,0.17513,0.18971,0.23767,0.24416,0.192,0.19143,0.19362,0.21009,0.55916,0.25081,0.23082,0.23947,0.28389,1.0523,0.28653,0.25469,0.26365,0.348,0.78396,0.31727,0.26228,0.25264,0.26858,0.47948,0.28157,0.19969,0.18352,0.18395,0.28179,0.21169,0.19397,0.19129,0.19269,0.22508,0.2047,0.17717,0.17725,0.17767,0.17531,0.21754,0.1826,0.1794,0.1787,0.21323,0.28851,0.21388,0.21054,0.21743,0.25175,0.62621,0.16912,0.17184,0.17895,0.19957,0.99728
0.11,0.49977,0.50375,0.51614,0.53846,0.5737,0.62718,0.70779,0.83556,1.0772,1.3581,1.5956,1.2402,1.1226,1.3789,1.883,1.6381,1.5903,1.2739,1.1065,1.2366,1.4848,1.1522,0.79847,0.73348,0.85064,1.2422,0.87934,0.47314,0.35098,0.37081,0.79616,1.1325,0.68151,0.56517,0.56554,0.80235,0.85315,0.37234,0.38265,0.36855,0.49402,1.076,0.71752,0.51265,0.51053,0.63734,1.2953,0.56747,0.43711,0.41626,0.47766,1.0254,0.34253,0.26665,0.27721,0.34197,0.76609,0.52436,0.35616,0.33307,0.37073,0.69054,0.54421,0.37514,0.36091,0.40718,0.9996,0.61644,0.39701,0.37047,0.40597,0.63577,0.72116,0.45973,0.38499,0.39902,0.49888,0.84416,0.44764,0.37844,0.3791,0.47324,0.89142,0.3556,0.32409,0.33653,0.42755,1.1371,0.38924,0.32826,0.33519,0.41726,1.1572,0.38699,0.29884,0.29394,0.34357,0.74817,0.50542,0.38581,0.3641,0.39563,0.63455,0.43064,0.29729,0.28505,0.31983,0.55759,0.56962,0.36401,0.33059,0.34482,0.47481,0.60627,0.38581,0.36009,0.38656,0.53467,0.80748,0.35636,0.27629,0.28446,0.37685,0.93561,0.43423,0.35585,0.34325,0.38811,1.6601
0.13,0.16574,0.16838,0.17663,0.19155,0.21527,0.25185,0.30918,0.40429,0.58061,0.99764,1.0331,0.75494,0.59551,0.71921,1.3648,1.6836,0.52792,0.32028,0.24124,0.25669,1.0869,0.28055,0.16774,0.14498,0.14658,0.28008,0.19399,0.10827,0.099314,0.11374,0.23705,0.5181,0.25972,0.22563,0.24558,0.40003,0.58691,0.18179,0.14195,0.15351,0.26051,0.62491,0.24078,0.16306,0.15574,0.24829,0.68313,0.26555,0.19917,0.19702,0.25989,0.69779,0.33009,0.18427,0.15717,0.17732,0.49865,0.21665,0.13128,0.11638,0.11606,0.24792,0.17647,0.12214,0.11472,0.11621,0.17102,0.20417,0.12008,0.11057,0.10802,0.14864,0.30074,0.14109,0.12681,0.12721,0.1589,0.38765,0.11545,0.10968,0.11534,0.15198,0.64442,0.16982,0.13543,0.13484,0.17598,0.81009,0.16411,0.12956,0.12732,0.14942,0.50772,0.15527,0.11358,0.10701,0.11718,0.2962,0.20182,0.14355,0.13447,0.14131,0.29027,0.15573,0.11481,0.11001,0.11501,0.17152,0.22898,0.13078,0.1238,0.12921,0.18007,0.22416,0.11277,0.1074,0.11028,0.14652,0.44758,0.13461,0.12325,0.12604,0.15518,0.53863,0.11847,0.10907,0.10972,0.12182,0.96457
0.28,0.16896,0.17026,0.17432,0.18163,0.1932,0.21088,0.23833,0.28335,0.36599,0.56348,0.82902,0.84904,0.65658,0.85617,0.50227,0.7449,0.9433,0.3992,0.28527,0.32515,0.91775,0.4822,0.1967,0.17076,0.20173,0.54856,0.25044,0.14461,0.12339,0.12296,0.17785,0.23292,0.1087,0.10424,0.11115,0.13935,0.438,0.14645,0.12853,0.12829,0.15016,0.51392,0.13675,0.11456,0.11498,0.13741,0.6994,0.12906,0.10772,0.10321,0.097433,0.41348,0.14245,0.12886,0.12912,0.13961,0.2613,0.093697,0.10297,0.10822,0.1157,0.17579,0.12351,0.086937,0.091594,0.092419,0.093943,0.12509,0.10645,0.10214,0.09819,0.097438,0.15956,0.12211,0.11893,0.12227,0.14101,0.33828,0.090574,0.089744,0.091194,0.093822,0.29222,0.11304,0.10739,0.10538,0.104,0.63031,0.10792,0.10641,0.10644,0.10738,0.29938,0.099485,0.10221,0.10298,0.10397,0.16948,0.10381,0.10268,0.10216,0.10092,0.11252,0.10724,0.10571,0.10513,0.10482,0.10956,0.11507,0.1057,0.10622,0.10756,0.11249,0.096891,0.099539,0.10094,0.10117,0.099578,0.17496,0.10754,0.10571,0.10507,0.10536,0.41689,0.11053,0.10738,0.10631,0.10534,1.0539
0.37,0.32051,0.32132,0.3239,0.32877,0.33876,0.35916,0.39531,0.46641,0.65061,0.88883,1.2353,0.8655,0.87031,1.015,1.0331,1.1909,0.88897,0.57218,0.54243,0.63591,1.0328,0.524,0.50252,0.46353,0.50057,0.88088,0.6048,0.45563,0.45501,0.51587,0.88121,0.96365,0.45134,0.36718,0.37711,0.492,0.88328,0.41941,0.40047,0.42371,0.55057,0.91469,0.38142,0.32863,0.32934,0.39929,0.69992,0.46204,0.39089,0.39797,0.47859,1.2176,0.90712,0.51025,0.46307,0.53255,0.73655,0.45263,0.35707,0.34588,0.40444,0.72032,0.52191,0.37671,0.35547,0.39186,0.64826,0.61847,0.37121,0.32852,0.35035,0.4841,1.1532,0.45028,0.40057,0.40396,0.49761,0.59982,0.34301,0.31433,0.31855,0.3787,0.99935,0.4472,0.38794,0.38169,0.42675,1.0766,0.40736,0.34291,0.34216,0.3898,0.73271,0.40911,0.35889,0.3558,0.38608,0.66406,0.47359,0.35747,0.34784,0.37036,0.60222,0.4549,0.36489,0.35694,0.38149,0.53138,0.52656,0.35053,0.32226,0.33915,0.45528,0.69134,0.36752,0.35156,0.36357,0.44004,0.66806,0.3757,0.33678,0.33471,0.41949,0.76421,0.39965,0.36723,0.37165,0.42943,1.9401
0.16,0.40461,0.4079,0.41817,0.43668,0.46591,0.51036,0.57797,0.6819,0.83532,0.99738,0.96593,0.7086,0.71777,0.88005,1.0741,1.2424,1.0678,0.56729,0.55555,0.67268,0.99363,0.63803,0.36027,0.34794,0.35499,0.94298,0.5905,0.43001,0.38816,0.36901,0.438,0.49929,0.41506,0.39829,0.41673,0.50703,0.80277,0.45269,0.34136,0.34505,0.47257,0.85439,0.40378,0.36434,0.37124,0.40644,0.94932,0.50581,0.37673,0.36061,0.41701,1.127,0.35357,0.33472,0.33282,0.34201,0.60521,0.39575,0.35615,0.35444,0.3677,0.52883,0.46646,0.3481,0.33751,0.3396,0.44207,0.4903,0.36913,0.35587,0.36248,0.43739,0.5485,0.35877,0.34879,0.34873,0.41347,1.0989,0.37941,0.36435,0.36752,0.39858,1.2338,0.38881,0.35163,0.34122,0.35361,0.8919,0.40939,0.38533,0.38924,0.42806,1.1166,0.38617,0.3496,0.34814,0.36436,0.6387,0.39034,0.34693,0.34454,0.35155,0.55326,0.43842,0.36462,0.35659,0.36242,0.46584,0.47197,0.3569,0.34896,0.35185,0.41806,0.60067,0.37552,0.36602,0.37454,0.42554,0.71887,0.3483,0.34094,0.34345,0.36514,0.85729,0.34551,0.34405,0.35035,0.37817,1.0835
0.37,0.18437,0.18658,0.19349,0.20611,0.22773,0.26147,0.31527,0.4049,0.52027,0.62301,1.0282,1.3074,1.0646,0.88004,0.82956,0.72645,0.39998,0.71213,0.41376,0.45161,0.52586,0.52056,0.27035,0.22925,0.25343,0.54372,0.40819,0.18095,0.1825,0.23588,0.46961,0.8405,0.35147,0.27709,0.2941,0.4662,0.80625,0.36741,0.25785,0.24595,0.3334,0.75425,0.22667,0.17484,0.16503,0.187,1.0739,0.16095,0.12832,0.1232,0.15089,0.69156,0.38197,0.24109,0.2269,0.27644,0.96588,0.3177,0.19281,0.16529,0.16785,0.23122,0.21418,0.14219,0.13452,0.137,0.18017,0.26186,0.16587,0.15119,0.15323,0.2251,0.28192,0.15262,0.14762,0.16192,0.27089,0.52198,0.18108,0.15397,0.15802,0.20442,0.84863,0.19189,0.1495,0.13743,0.14257,1.417,0.19765,0.16681,0.16563,0.18833,0.45514,0.19565,0.16643,0.17027,0.20043,0.40131,0.19785,0.1424,0.13706,0.14446,0.27135,0.22397,0.15909,0.14842,0.15308,0.2076,0.19875,0.14589,0.13925,0.14344,0.18455,0.26728,0.1599,0.14477,0.14313,0.17824,0.46894,0.20811,0.18075,0.18319,0.22247,0.71158,0.15509,0.13368,0.13425,0.15456,0.99001
0.3,0.48014,0.48289,0.49146,0.50695,0.53148,0.56891,0.62613,0.75878,1.2062,1.4808,1.3301,1.1379,1.2547,1.2124,1.1925,1.3248,0.92714,0.52652,0.45039,0.56874,0.99966,0.90526,0.69019,0.59833,0.66087,0.7321,0.45775,0.36927,0.36796,0.41424,0.76535,0.97886,0.43585,0.41305,0.43949,0.62005,0.90874,0.39144,0.34357,0.34416,0.40267,0.96551,0.43741,0.3908,0.37954,0.40484,1.3621,0.36309,0.36655,0.39804,0.47336,1.0974,0.45111,0.34429,0.33294,0.39265,0.91264,0.55318,0.40568,0.40104,0.48349,0.64171,0.58286,0.45731,0.429,0.45074,0.58668,0.62655,0.35212,0.3273,0.33374,0.46937,0.66849,0.37485,0.35658,0.35694,0.44463,0.66595,0.33169,0.33133,0.34079,0.38429,1.0083,0.38448,0.35542,0.35533,0.38279,1.3098,0.40472,0.3543,0.35267,0.39288,1.1672,0.41742,0.3748,0.3691,0.38396,0.73088,0.3995,0.33755,0.34659,0.37648,0.60628,0.57395,0.34574,0.32591,0.34003,0.58157,0.50406,0.37259,0.36203,0.36913,0.43961,0.5855,0.37944,0.36487,0.37244,0.4418,0.84358,0.3743,0.3385,0.34539,0.45468,0.89143,0.39992,0.36439,0.35641,0.37107,1.8834
0.3,0.18807,0.19002,0.19612,0.2071,0.22446,0.25088,0.29136,0.35567,0.46455,0.6681,1.0933,0.89581,0.79787,1.1574,1.2859,1.2617,0.48996,0.44856,0.27706,0.33351,0.44977,0.42474,0.22857,0.18525,0.21532,0.52143,0.36011,0.12794,0.10571,0.13794,0.44937,0.28456,0.23716,0.21237,0.24003,0.40505,0.57799,0.17263,0.13484,0.14524,0.20799,0.61086,0.16827,0.13555,0.13884,0.1799,0.77428,0.15957,0.13024,0.13034,0.14923,0.49522,0.1056,0.091885,0.092624,0.096933,0.32027,0.19671,0.13754,0.13376,0.14687,0.27667,0.24755,0.12791,0.11248,0.10975,0.11111,0.35377,0.1931,0.1705,0.18291,0.30786,0.3108,0.10874,0.099371,0.10074,0.16994,0.48911,0.18535,0.16091,0.16358,0.20125,0.55922,0.14347,0.11453,0.11508,0.14091,0.79492,0.14385,0.12204,0.11986,0.13115,0.57784,0.14473,0.11117,0.10909,0.1137,0.32545,0.16289,0.13247,0.13022,0.14196,0.30699,0.19683,0.13015,0.12288,0.13305,0.25101,0.18532,0.11708,0.11224,0.11434,0.15386,0.28489,0.13357,0.12467,0.12742,0.17024,0.37031,0.11963,0.11793,0.12406,0.15435,0.55498,0.11731,0.10967,0.11041,0.12424,0.88604
0.37,0.26792,0.26824,0.26928,0.27133,0.28041,0.30436,0.36646,0.50369,0.72544,0.75748,0.92099,0.87223,0.79079,0.64831,0.61829,0.69531,0.80903,0.81293,0.70129,0.80532,0.82156,0.90485,0.63786,0.5796,0.64246,1.0034,1.0043,0.44899,0.33262,0.35559,0.57032,1.2935,0.68805,0.54401,0.52573,0.73953,0.80721,0.48163,0.41248,0.45273,0.72374,1.4594,0.59835,0.41915,0.40883,0.47335,1.1733,0.47553,0.41499,0.43899,0.57867,0.90648,0.44156,0.3077,0.3174,0.36357,1.128,0.65777,0.65706,0.57761,0.67685,0.77291,0.78362,0.44055,0.41282,0.44417,0.7989,0.56554,0.36121,0.30972,0.32101,0.5371,0.64906,0.36657,0.33453,0.33181,0.46639,0.77327,0.43519,0.39255,0.42656,0.67685,1.0994,0.43354,0.38952,0.40763,0.50748,1.4252,0.45626,0.34482,0.32856,0.39095,1.2067,0.42917,0.3484,0.33105,0.3411,0.70399,0.52462,0.38104,0.36254,0.39715,0.66665,0.44352,0.29798,0.2903,0.30516,0.62087,0.64865,0.3913,0.35112,0.35765,0.49111,0.60479,0.36716,0.3497,0.36298,0.50319,0.81582,0.34102,0.3282,0.33807,0.39177,1.1051,0.37355,0.32016,0.32258,0.38761,2.1006
